,,31903,UTILIZACION INSTALACIONES DE LA DOMUS,50000,0,50000,36919,36919
,,31904,UTILIZACION INSTALACIONES DEL AQUARIUM,500000,0,500000,420376.24,420376.24
,,32100,LICENCIAS URBANÍSTICAS,1400000,0,1400000,1422468.92,1387385.74
,,32200,CEDULAS DE HABITABILIDAD Y LICENCIAS DE PRIMERA OCUPACIÓN,300000,0,300000,120110.09,101415.23
,,32301,LICENCIAS DE APERTURAS,100000,0,100000,41048.42,40883.76
,,32500,TRAMITACIÓN Y EXPEDICIÓN DE DOCUMENTOS,350000,0,350000,181012.73,178931.82
,,32600,"RET., TRASLAD. Y DEPÓS. VEHICULOS",625000,0,625000,304908.42,304772.56
,,32901,SERV.ESPEC. VIGILANCIA  ESPECTÁCULOS Y TRANSPORTES,5000,0,5000,1478.24,1478.24
,,32902,LICENCIAS UTILIZACION SERV.URBANOS DE TRANSPORTE,120000,0,120000,40504.08,40504.08
,,32904,MERCADOS MUNICIPALES,300000,0,300000,169315.58,168760.14
,,32905,ESTACION DE AUTOBUSES,225000,0,225000,154095.29,152825.17
,,32906,INDUSTRIAS CALLEJERAS Y AMBULANTES,20000,0,20000,8787.62,8787.62
,,33000,TASA DE ESTACIONAMIENTO DE VEHICULOS,3678376.11,0,3678376.11,260339.96,260339.96
,,33100,TASA POR ENTRADA DE VEHICULOS,2400000,0,2400000,30214.28,18067.51
,,33200,UTILIZAC.PRIVATIVA O APROV.ESP.POR EMP.DE SERV.DE SUMINIST,3500000,0,3500000,1299534.83,1299534.83
,,33300,UTILIZ.PRIVAT.O APROV.ESPEC.POR EMP.SERV.TELECOMUNICACIONES,1500000,0,1500000,421076.42,421076.42
,,33400,TASA POR APERTURA DE CALAS Y ZANJAS,55000,0,55000,12322.12,11657.56
,,33500,TASA POR OCUPACION DE LA VIA PUBLICA CON TERRAZA,200000,0,200000,81954.77,81827.27
,,33600,OCUP. DE VIA PUBLICA CON SUSPENSION  DEL TRAFICO RODADO,540000,0,540000,298875.47,298875.47
,,33700,APROVECHAMIENTO VUELO TERRENOS USO PUBLICO LOCAL,3000,0,3000,0,0
,,33800,COMPENSACION TELEFONICA DE ESPAÑA S.A.,900000,0,900000,298890.87,298890.87
,,33901,"OCUP.TERR.USO PUB. MERCANCIAS,ESCOMBROS,VALLAS,ANDAMIOS...",450000,0,450000,201316.04,193530.41
,,33902,OCUPACION TERRENOS USO PUBLICO CON KIOSCOS,30000,0,30000,12366.3,12366.3
,,33903,OCUPACION TERRENOS USO PUBLICO CON PUESTOS Y BARRACAS,10000,0,10000,0,0
,,33904,OCUPACION TERRENOS USO PUB. DEPOSITOS Y APARATOS DISTRIBUC.,72000,0,72000,34657.2,34657.2
,,33905,APROVECHAMIENTO SUBSUELO DE TERRENOS DE USO PUBLICO LOCAL,1000,0,1000,0,0
,,34401,"SERVICIOS PRESTADOS EN INSTALAC. CULTURALES, EDUCATIVAS...",68000,0,68000,33772.15,33743.15
,,34901,PRESTACION SERVICIOS DEL CENTRO DE PROCESO DE DATOS,1000,0,1000,31.36,31.36
,,34902,UTILIZACION BIENES PROPIEDAD MUNICIPAL,500,0,500,0,0
,,34904,PRESTACION SERVICIOS EN EL CENTRO MUNICIPAL DE EMPRESAS,35000,0,35000,20631.06,20631.06
,,35100,C.E.PARA ESTABLEC.O AMPLIAC.DE SERVICIOS,950000,1054050.54,2004050.54,1054050.54,1054050.54
,,36001,"VENTA ENVASES LIGEROS, PAPEL Y OTROS RESIDUOS",2600000,0,2600000,437719.14,437719.14
,,36002,VENTAS ENERGÍA,1,0,1,0,0
,,36100,VENTA DE PUBLICACIONES,1,0,1,0,0
,,36200,VENTA DE OBJETOS CASA DE LAS CIENCIAS,1,0,1,0,0
,,36201,VENTA DE OBJETOS MUSEO ARQUEOLÓGICO,1,0,1,0,0
,,38900,OTROS REINTEGROS DE OPERACIONES CORRIENTES,400000,0,400000,217166.21,217166.21
,,39100,Multas por infracciones urbanísticas.,30000,0,30000,0,0
,,39110,Multas por infracciones tributarias y análogas.,100000,0,100000,40873.9,40873.9
,,39120,Multas por infracciones de la Ordenanza de circulación.,8000000,0,8000000,3387075.55,3369183.15
,,39190,Otras multas y sanciones.,800000,0,800000,280263.86,275181.34
,,39200,Recargo por declaración extemporánea sin requerimi. Previo,60000,0,60000,2550.54,1663.95
,,39210,Recargo ejecutivo.,190000,0,190000,68733.13,68733.13
,,39211,Recargo de apremio.,1000000,0,1000000,331619.71,317425.49
,,39300,PRODUCTO DE LOS INTERESES DE DEMORA,650000,0,650000,207306.74,68432.14
,,39610,Cuotas de urbanización.,9737097.01,0,9737097.01,0,-2938.58
,,39700,Canon por aprovechamientos urbanísticos.,1,0,1,0,0
,,39710,Otros ingresos por aprovechamientos urbanísticos.,1,0,1,0,0
,,39901,RECURSOS EVENTUALES,600000,0,600000,163589.95,163589.95
,,39902,INGRESOS DEL ESTADO POR EL CENSO ELECTORAL,3000,0,3000,2992.75,2992.75
,,39903,ALCANCES,1,0,1,0,0
,,39904,INGRESOS POR PUBLICACIONES DE ANUNCIOS,1,0,1,0,0
,,39905,INGRESOS POR ACCIONES SUBSIDIARIAS,1,171288.54,171289.54,176322.24,176322.24
,,39907,DERECHOS DE EXAMEN,25000,0,25000,0,0
,,39908,PREMIO COBRANZA RECARGO PROVINCIAL IAE,95000,0,95000,63304.77,63304.77
,,42010,Fondo Complementario de Financiación.,70079910.66,0,70079910.66,35039955.36,34640472.06
,,42020,Compensación por beneficios fiscales.,50000,0,50000,0,0
,,42090,Otras transf corrientes de la Admón General del Estado.,1861850.18,5720854.96,7582705.14,7597705.14,7597705.14
,,42091,OTRAS TRANSFERENCIAS: DEFICIT TRANSPORTE URBANO,1600000,0,1600000,0,0
,,42190,TRANSFERENCIAS CORRIENTES DE OTROS OOAA Y AGENCIAS,1,4220,4221,0,0
,,44100,DE EMPRESAS DE LA ENTIDAD LOCAL,1,30500,30501,30500,30500
,,45000,Participación en tributos de la Comunidad Autónoma.,6854773.18,0,6854773.18,4041932.52,4041932.52
,,45002,Trans ctes en cumplimiento de conv Serv Soc y Polít de Igual,3356720.81,40998.76,3397719.57,2631020,2631020
,,45030,Trans ctes en cumpl de conv sus con C.A en mat de Educación,1,0,1,0,0
,,45050,Tran ctes en cumpl de conv sus con C.A en mat de Em y Desarr,184746.16,468819.95,653566.11,50000,38239.02
,,45060,Otras trans ctes en cumplimiento de conv suscritos con C.A,1,0,1,0,0
,,45100,DE OOAA DE LA COMUNIDAD AUTONOMA,1,0,1,112514.63,112514.63
,,45101,DE LA UNIVERSIDAD DE LA CORUÑA,130000,0,130000,0,0
,,45102,DE AGENCIAS DE LA COMUNIDAD AUTONOMA,1,0,1,0,0
,,45300,DE EMP. PUB. Y OT. ENTES PUB. DE  CCAA.,1,0,1,0,0
,,45390,"DE S. MERCANTILES, EPE Y OTROS OOPB DEPENDIENTES DE LAS CCAA",1,0,1,0,0
,,46100,DE LA DIPUTACION PROVINCIAL DE LA CORUÑA,113061.47,15000,128061.47,1199947.52,1199947.52
,,46600,DE OTRAS ENTIDADES QUE AGRUPEN MUNICIPIOS,1,0,1,0,0
,,47000,TRANSFERENCIAS CORRIENTES DE EMPRESAS PRIVADAS,1,0,1,10000,10000
,,48000,DE FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO,1,0,1,0,0
,,49000,DEL FONDO SOCIAL EUROPEO,1,1415844.67,1415845.67,0,0
,,49100,DEL FONDO DE DESARROLLO REGIONAL,1,470,471,0,0
,,49200,DEL FONDO DE COHESION,1,0,1,0,0
,,49400,Del Fondo Europeo Agrícola de Desarrollo Rural (FEADER).,1,0,1,0,0
,,49700,OTRAS TRANSFERENCIAS DE LA UNION EUROPEA,6718.23,51257.48,57975.71,17619.29,17619.29
,,49900,"Otras transf del exterior, excluyendo la Unión Europea.",1,3527,3528,0,0
,,50400,"INT.SOC.MERCANTILES.EST.,ENT.PUB.EMPRESARIALES Y OT.ORG.PUB.",1,0,1,0,0
,,50700,INT.DE EMPRESAS PRIVADAS,25000,0,25000,0,0
,,52000,INTERESES POR DEPOSITOS EN BANCOS Y CAJAS,1,0,1,0,0
,,53401,Dividendos y participación en Beneficios de EMALCSA,1700000,0,1700000,0,0
,,54100,INGR.DERIVADOS ALQUILER INMUEBLES URB.,2450000,0,2450000,291971.66,291971.66
,,54910,INGRESOS CAMBIO ARRENDATARIO DE LOCALES,1,0,1,0,0
,,54920,INGR.DERIVADOS CESION LOCALES NEGOCIO,1,0,1,0,0
,,55001,POR CONCESIONES DE TRANSPORTES Y ESTACIONES DE SERVICIO,1,0,1,0,0
,,55002,POR OTRAS CONCESIONES ADMINISTRATIVAS,2350000,0,2350000,815528.81,815528.81
,,55003,CANON CONCESION HOSPITAL LABACA,532662.83,0,532662.83,0,0
,,55004,CANON CONCESION MATADERO,167566.6,0,167566.6,0,0
,,55005,CANON CONCESION ORA,997146.89,0,997146.89,0,0
,,59900,OTROS INGRESOS PATRIMONIALES,1,0,1,95.54,95.54
,,60000,INGRESOS POR VENTAS SOLARES DEL PATRIMONIO MPAL. DEL SUELO,3343921,0,3343921,191716.52,191716.52
,,60100,VENTA FINCAS RUSTICAS DEL PATRIMONIO MUNICIPAL,1,0,1,0,0
,,60200,ING.ENAJEN.PARCELAS SOBRANTES VIAS PUBL.,1,0,1,0,0
,,61901,INGRESOS POR ENAJENACION DE VIVIENDAS Y LOCALES,1,0,1,0,0
,,72000,TRANSFERENCIAS DE CAPITAL DE LA ADMON.GENERAL DEL ESTADO,921112.64,1287257.37,2208370.01,1747813.69,1606505.64
,,72190,De otros Organismos Autónomos y agencias.,1,0,1,0,0
,,73001,TRANSFERENCIAS DE CAPITAL DEL IMSERSO,1,0,1,0,0
,,75002,Trans cap en cumplimiento de conv Serv Soc y Polít de Iguald,1,0,1,0,0
,,75060,Otras transf de capital en cump de conv suscritos con la C.A,1,0,1,0,0
,,75100,DE OOAA DE LA COMUNIDAD AUTONOMA,1,0,1,0,-98383.9
,,76100,DE LA DIPUTACION PROVINCIAL,1,433678.13,433679.13,0,0
,,77000,TRANSFERENCIAS DE CAPITAL DE EMPRESAS PRIVADAS,1,0,1,0,0
,,78000,DE FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO,1,560254.42,560255.42,0,0
,,78001,APORTACIONES  ENTIDADES BENEFICIARIAS DE  PROGRAMAS SOCIAL,1,0,1,0,0
,,79000,FONDO SOCIAL EUROPEO,1,0,1,0,0
,,79100,FONDO EUROPEO DE DESARROLLO REGIONAL,6800441.95,10588969.89,17389411.84,31993.77,31993.77
,,79200,FONDO DE COHESION,1,0,1,0,0
,,79700,OTRAS TRANSFERENCIAS DE LA UNION EUROPEA,1,0,1,0,0
,,79701,Ot. transferencias de  Unión Europea.-Fondos next generation,8915118.06,0,8915118.06,0,0
,,83000,REINTEGRO ANTICIPOS AL PERSONAL,1,113425.64,113426.64,144839.63,144839.63
,,83001,REINTEGRO ANTICIPOS MIEMBROS CORPORACION,1,0,1,0,0
,,87000,Para gastos generales.,0,1817007.99,1817007.99,0,0
,,87010,Para gastos con financiación afectada.,0,17319652.66,17319652.66,0,0
,,91201,OPERACIONES DE TESORERIA,1,0,1,0,0
,,91301,CONCIERTO CREDITOS FINANC.PRESUPUESTO,21354645.22,5440401.07,26795046.29,0,0
