#,,,,Alias,Eco.,Descripción,Previsiones Iniciales,Total Modificaciones,Previsiones totales,Derechos Reconocidos Netos
,,31901,UTILIZACION INSTALACIONES CASA CIENCIAS,120000.0,0.0,120000.0,35449.0
,,31902,UTILIZACION INSTALACIONES M.ARQUEOLOGICO,55000.0,0.0,55000.0,12643.0
,,31903,UTILIZACION INSTALACIONES DE LA DOMUS,130000.0,0.0,130000.0,41058.4
,,31904,UTILIZACION INSTALACIONES DEL AQUARIUM,930000.0,0.0,930000.0,268674.0
,,32100,LICENCIAS URBANÍSTICAS,700000.0,0.0,700000.0,-17907.27
,,32200,CEDULAS DE HABITABILIDAD Y LICENCIAS DE PRIMERA OCUPACIÓN,150000.0,0.0,150000.0,-54182.49
,,32301,LICENCIAS DE APERTURAS,300000.0,0.0,300000.0,-3896.16
,,32500,TRAMITACIÓN Y EXPEDICIÓN DE DOCUMENTOS,550000.0,0.0,550000.0,-5.88
,,32600,"RET., TRASLAD. Y DEPÓS. VEHICULOS",1000000.0,0.0,1000000.0,223818.22
,,32901,SERV.ESPEC. VIGILANCIA  ESPECTÁCULOS Y TRANSPORTES,12000.0,0.0,12000.0,0.0
,,32902,LICENCIAS UTILIZACION SERV.URBANOS DE TRANSPORTE,100000.0,0.0,100000.0,0.0
,,32904,MERCADOS MUNICIPALES,350000.0,0.0,350000.0,56977.12
,,32905,ESTACION DE AUTOBUSES,500000.0,0.0,500000.0,0.0
,,32906,INDUSTRIAS CALLEJERAS Y AMBULANTES,65000.0,0.0,65000.0,0.0
,,33000,TASA DE ESTACIONAMIENTO DE VEHICULOS,2952726.27,0.0,2952726.27,279842.52
,,33100,TASA POR ENTRADA DE VEHICULOS,2200000.0,0.0,2200000.0,-2099.82
,,33200,UTILIZAC.PRIVATIVA O APROV.ESP.POR EMP.DE SERV.DE SUMINIST,4650000.0,0.0,4650000.0,771339.99
,,33300,UTILIZ.PRIVAT.O APROV.ESPEC.POR EMP.SERV.TELECOMUNICACIONES,700000.0,0.0,700000.0,281928.2
,,33400,TASA POR APERTURA DE CALAS Y ZANJAS,75000.0,0.0,75000.0,-16576.9
,,33500,TASA POR OCUPACION DE LA VIA PUBLICA CON TERRAZA,195000.0,0.0,195000.0,209.7
,,33600,OCUP. DE VIA PUBLICA CON SUSPENSION  DEL TRAFICO RODADO,420000.0,0.0,420000.0,0.0
,,33700,APROVECHAMIENTO VUELO TERRENOS USO PUBLICO LOCAL,2700.0,0.0,2700.0,0.0
,,33800,COMPENSACION TELEFONICA DE ESPAÑA S.A.,1000000.0,0.0,1000000.0,200489.41
,,33901,"OCUP.TERR.USO PUB. MERCANCIAS,ESCOMBROS,VALLAS,ANDAMIOS...",450000.0,0.0,450000.0,7146.33
,,33902,OCUPACION TERRENOS USO PUBLICO CON KIOSCOS,35000.0,0.0,35000.0,7585.48
,,33903,OCUPACION TERRENOS USO PUBLICO CON PUESTOS Y BARRACAS,11000.0,0.0,11000.0,0.0
,,33904,OCUPACION TERRENOS USO PUB. DEPOSITOS Y APARATOS DISTRIBUC.,28438.07,0.0,28438.07,0.0
,,33905,APROVECHAMIENTO SUBSUELO DE TERRENOS DE USO PUBLICO LOCAL,500.0,0.0,500.0,0.0
,,34401,"SERVICIOS PRESTADOS EN INSTALAC. CULTURALES, EDUCATIVAS...",75000.0,0.0,75000.0,-248.13
,,34901,PRESTACION SERVICIOS DEL CENTRO DE PROCESO DE DATOS,3000.0,0.0,3000.0,0.0
,,34902,UTILIZACION BIENES PROPIEDAD MUNICIPAL,500.0,0.0,500.0,0.0
,,34904,PRESTACION SERVICIOS EN EL CENTRO MUNICIPAL DE EMPRESAS,25019.54,0.0,25019.54,6282.0
,,35100,C.E.PARA ESTABLEC.O AMPLIAC.DE SERVICIOS,1023668.82,227459.69,1251128.51,0.0
,,36001,"VENTA ENVASES LIGEROS, PAPEL Y OTROS RESIDUOS",2350000.0,0.0,2350000.0,1058748.14
,,36002,VENTAS ENERGÍA,630000.0,0.0,630000.0,0.0
,,36100,VENTA DE PUBLICACIONES,30000.0,0.0,30000.0,1008.97
,,36200,VENTA DE OBJETOS CASA DE LAS CIENCIAS,1.0,0.0,1.0,0.0
,,36201,VENTA DE OBJETOS MUSEO ARQUEOLÓGICO,1.0,0.0,1.0,0.0
,,38900,OTROS REINTEGROS DE OPERACIONES CORRIENTES,900000.0,0.0,900000.0,770763.42
,,39100,Multas por infracciones urbanísticas.,100000.0,0.0,100000.0,2000.0
,,39110,Multas por infracciones tributarias y análogas.,500000.0,0.0,500000.0,12170.0
,,39120,Multas por infracciones de la Ordenanza de circulación.,4200000.0,0.0,4200000.0,1548128.9
,,39190,Otras multas y sanciones.,200000.0,0.0,200000.0,39915.0
,,39200,Recargo por declaración extemporánea sin requerimi. Previo,55000.0,0.0,55000.0,-2147.18
,,39210,Recargo ejecutivo.,100000.0,0.0,100000.0,-208.99
,,39211,Recargo de apremio.,800000.0,0.0,800000.0,19132.6
,,39300,PRODUCTO DE LOS INTERESES DE DEMORA,600000.0,0.0,600000.0,-24128.39
,,39610,Cuotas de urbanización.,1673331.0,0.0,1673331.0,0.0
,,39700,Canon por aprovechamientos urbanísticos.,1.0,0.0,1.0,0.0
,,39710,Otros ingresos por aprovechamientos urbanísticos.,1.0,0.0,1.0,0.0
,,39901,RECURSOS EVENTUALES,500000.0,0.0,500000.0,1514.88
,,39902,INGRESOS DEL ESTADO POR EL CENSO ELECTORAL,2575.0,0.0,2575.0,0.0
,,39903,ALCANCES,1.0,0.0,1.0,0.0
,,39904,INGRESOS POR PUBLICACIONES DE ANUNCIOS,30000.0,0.0,30000.0,-411.16
,,39905,INGRESOS POR ACCIONES SUBSIDIARIAS,1.0,0.0,1.0,0.0
,,39907,DERECHOS DE EXAMEN,1.0,0.0,1.0,-19.31
,,39908,PREMIO COBRANZA RECARGO PROVINCIAL IAE,95000.0,0.0,95000.0,70591.79
,,42010,Fondo Complementario de Financiación.,56742468.0,0.0,56742468.0,17999253.2
,,42020,Compensación por beneficios fiscales.,350000.0,0.0,350000.0,0.0
,,42090,Otras transf corrientes de la Admón General del Estado.,88550.0,0.0,88550.0,74165.39
,,42091,OTRAS TRANSFERENCIAS: DEFICIT TRANSPORTE URBANO,1500000.0,0.0,1500000.0,0.0
,,42190,TRANSFERENCIAS CORRIENTES DE OTROS OOAA Y AGENCIAS,1.0,191718.4,191719.4,139608.0
,,44100,DE EMPRESAS DE LA ENTIDAD LOCAL.- ANUNCIOS LICITACION,0.0,31500.0,31500.0,31500.0
,,45000,Participación en tributos de la Comunidad Autónoma.,6691027.69,0.0,6691027.69,2679320.37
,,45002,Trans ctes en cumplimiento de conv Serv Soc y Polít de Igual,2400592.18,62904.37,2463496.55,1363189.93
,,45030,Trans ctes en cumpl de conv sus con C.A en mat de Educación,1.0,0.0,1.0,225400.0
,,45050,Tran ctes en cumpl de conv sus con C.A en mat de Em y Desarr,247305.64,33850.78,281156.42,25168.08
,,45060,Otras trans ctes en cumplimiento de conv suscritos con C.A,1.0,3076.0,3077.0,31987.32
,,45100,DE OOAA DE LA COMUNIDAD AUTONOMA,1.0,0.0,1.0,17507.0
,,45101,DE LA UNIVERSIDAD DE LA CORUÑA,130000.0,0.0,130000.0,0.0
,,45102,DE AGENCIAS DE LA COMUNIDAD AUTONOMA,0.0,15000.0,15000.0,0.0
,,45300,DE EMP. PUB. Y OT. ENTES PUB. DE  CCAA.,1.0,0.0,1.0,0.0
,,45390,"DE S. MERCANTILES, EPE Y OTROS OOPB DEPENDIENTES DE LAS CCAA",1.0,0.0,1.0,0.0
,,46100,DE LA DIPUTACION PROVINCIAL DE LA CORUÑA,110000.0,167541.34,277541.34,1414.27
,,47000,TRANSFERENCIAS CORRIENTES DE EMPRESAS PRIVADAS,282088.28,2600.0,284688.28,2600.0
,,48000,DE FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO,1.0,37077.54,37078.54,0.0
,,49000,DEL FONDO SOCIAL EUROPEO,1.0,0.0,1.0,0.0
,,49100,DEL FONDO DE DESARROLLO REGIONAL,1.0,0.0,1.0,0.0
,,49200,DEL FONDO DE COHESION,1.0,0.0,1.0,0.0
,,49400,Del Fondo Europeo Agrícola de Desarrollo Rural (FEADER).,1.0,0.0,1.0,0.0
,,49700,OTRAS TRANSFERENCIAS DE LA UNION EUROPEA,1.0,4084.0,4085.0,10435.81
,,49900,"Otras transf del exterior, excluyendo la Unión Europea.",1.0,3955.13,3956.13,21100.0
,,50400,"INT.SOC.MERCANTILES.EST.,ENT.PUB.EMPRESARIALES Y OT.ORG.PUB.",1.0,0.0,1.0,95.04
,,50700,INT.DE EMPRESAS PRIVADAS,25000.0,0.0,25000.0,0.0
,,52000,INTERESES POR DEPOSITOS EN BANCOS Y CAJAS,60000.0,0.0,60000.0,4096.19
,,54100,INGR.DERIVADOS ALQUILER INMUEBLES URB.,640000.0,0.0,640000.0,158696.45
,,54910,INGRESOS CAMBIO ARRENDATARIO DE LOCALES,1.0,0.0,1.0,0.0
,,54920,INGR.DERIVADOS CESION LOCALES NEGOCIO,1.0,0.0,1.0,0.0
,,55001,POR CONCESIONES DE TRANSPORTES Y ESTACIONES DE SERVICIO,1.0,0.0,1.0,0.0
,,55002,POR OTRAS CONCESIONES ADMINISTRATIVAS,890000.0,0.0,890000.0,449747.25
,,55003,CANON CONCESION HOSPITAL LABACA,532662.83,0.0,532662.83,0.0
,,55004,CANON CONCESION MATADERO,1.0,0.0,1.0,0.0
,,55005,CANON CONCESION ORA,1049836.36,0.0,1049836.36,0.0
,,59900,OTROS INGRESOS PATRIMONIALES,1.0,0.0,1.0,3600.0
,,60000,INGRESOS POR VENTAS SOLARES DEL PATRIMONIO MPAL. DEL SUELO,3539330.59,0.0,3539330.59,0.0
,,60100,VENTA FINCAS RUSTICAS DEL PATRIMONIO MUNICIPAL,1.0,0.0,1.0,0.0
,,60200,ING.ENAJEN.PARCELAS SOBRANTES VIAS PUBL.,1.0,0.0,1.0,0.0
,,61901,INGRESOS POR ENAJENACION DE VIVIENDAS Y LOCALES,1.0,0.0,1.0,0.0
,,72000,TRANSFERENCIAS DE CAPITAL DE LA ADMON.GENERAL DEL ESTADO,1.0,1005915.65,1005916.65,56592.27
,,72190,De otros Organismos Autónomos y agencias.,1.0,0.0,1.0,0.0
,,73001,TRANSFERENCIAS DE CAPITAL DEL IMSERSO,1.0,0.0,1.0,0.0
,,75002,Trans cap en cumplimiento de conv Serv Soc y Polít de Iguald,1.0,0.0,1.0,0.0
,,75060,Otras transf de capital en cump de conv suscritos con la C.A,1.0,0.0,1.0,0.0
,,75100,DE OOAA DE LA COMUNIDAD AUTONOMA,1.0,70964.89,70965.89,77123.32
,,76100,DE LA DIPUTACION PROVINCIAL,363747.75,951481.22,1315228.97,3258.27
,,77000,TRANSFERENCIAS DE CAPITAL DE EMPRESAS PRIVADAS,1.0,0.0,1.0,0.0
,,78000,DE FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO,1.0,24678.92,24679.92,118701.11
,,78001,APORTACIONES  ENTIDADES BENEFICIARIAS DE  PROGRAMAS SOCIAL,1.0,0.0,1.0,0.0
,,79000,FONDO SOCIAL EUROPEO,1.0,0.0,1.0,0.0
,,79100,FONDO EUROPEO DE DESARROLLO REGIONAL,1.0,0.0,1.0,0.0
,,79200,FONDO DE COHESION,1.0,0.0,1.0,0.0
,,79700,OTRAS TRANSFERENCIAS DE LA UNION EUROPEA,1.0,0.0,1.0,0.0
,,83000,REINTEGRO ANTICIPOS AL PERSONAL,1.0,128557.35,128558.35,135164.85
,,83001,REINTEGRO ANTICIPOS MIEMBROS CORPORACION,1.0,0.0,1.0,0.0
,,87000,Para gastos generales.,0.0,0.0,0.0,0.0
,,87010,Para gastos con financiación afectada.,0.0,4201778.7,4201778.7,0.0
,,91201,OPERACIONES DE TESORERIA,1.0,0.0,1.0,0.0
,,91301,CONCIERTO CREDITOS FINANC.PRESUPUESTO,8651431.65,7292798.01,15944229.66,0.0
#TOT.,,,,239390000.0,14456941.99,253846941.99,47319925.51
